"variable","iso3c","year","value","indicator_sdg"
"IT.NET.USER.ZS","KWT",2024,99.74729919,"17.8.1"
"IT.NET.USER.ZS","KWT",2025,100,"17.8.1"
"IT.NET.USER.ZS","LAO",2010,7,"17.8.1"
"IT.NET.USER.ZS","LAO",2011,9,"17.8.1"
"IT.NET.USER.ZS","LAO",2012,10.74769974,"17.8.1"
"IT.NET.USER.ZS","LAO",2013,12.5,"17.8.1"
"IT.NET.USER.ZS","LAO",2014,14.26000023,"17.8.1"
"IT.NET.USER.ZS","LAO",2015,18.20000076,"17.8.1"
"IT.NET.USER.ZS","LAO",2016,21.87000084,"17.8.1"
"IT.NET.USER.ZS","LAO",2017,25.51040077,"17.8.1"
"IT.NET.USER.ZS","LAO",2018,36.27130127,"17.8.1"
"IT.NET.USER.ZS","LAO",2019,47.03229904,"17.8.1"
"IT.NET.USER.ZS","LAO",2020,54,"17.8.1"
"IT.NET.USER.ZS","LAO",2021,62,"17.8.1"
"IT.NET.USER.ZS","LAO",2022,64.54000092,"17.8.1"
"IT.NET.USER.ZS","LAO",2023,64.39800262,"17.8.1"
"IT.NET.USER.ZS","LAO",2024,65.59269714,"17.8.1"
"IT.NET.USER.ZS","LAO",2025,,"17.8.1"
"IT.NET.USER.ZS","LBN",2010,43.68000031,"17.8.1"
"IT.NET.USER.ZS","LBN",2011,52,"17.8.1"
"IT.NET.USER.ZS","LBN",2012,61.24980164,"17.8.1"
"IT.NET.USER.ZS","LBN",2013,70.5,"17.8.1"
"IT.NET.USER.ZS","LBN",2014,73,"17.8.1"
"IT.NET.USER.ZS","LBN",2015,74,"17.8.1"
"IT.NET.USER.ZS","LBN",2016,76.11000061,"17.8.1"
"IT.NET.USER.ZS","LBN",2017,78.18080139,"17.8.1"
"IT.NET.USER.ZS","LBN",2018,80.90000153,"17.8.1"
"IT.NET.USER.ZS","LBN",2019,81.48120117,"17.8.1"
"IT.NET.USER.ZS","LBN",2020,82.0664978,"17.8.1"
"IT.NET.USER.ZS","LBN",2021,82.65599823,"17.8.1"
"IT.NET.USER.ZS","LBN",2022,81.46479797,"17.8.1"
"IT.NET.USER.ZS","LBN",2023,81.7059021,"17.8.1"
"IT.NET.USER.ZS","LBN",2024,80.63400269,"17.8.1"
"IT.NET.USER.ZS","LBN",2025,,"17.8.1"
"IT.NET.USER.ZS","LBR",2010,2.3,"17.8.1"
"IT.NET.USER.ZS","LBR",2011,2.5,"17.8.1"
"IT.NET.USER.ZS","LBR",2012,2.599999905,"17.8.1"
"IT.NET.USER.ZS","LBR",2013,3.200000048,"17.8.1"
"IT.NET.USER.ZS","LBR",2014,5.409999847,"17.8.1"
"IT.NET.USER.ZS","LBR",2015,10,"17.8.1"
"IT.NET.USER.ZS","LBR",2016,15.69999981,"17.8.1"
"IT.NET.USER.ZS","LBR",2017,16.29999924,"17.8.1"
"IT.NET.USER.ZS","LBR",2018,17.27770042,"17.8.1"
"IT.NET.USER.ZS","LBR",2019,19.89579964,"17.8.1"
"IT.NET.USER.ZS","LBR",2020,22.91069984,"17.8.1"
"IT.NET.USER.ZS","LBR",2021,26.38229942,"17.8.1"
"IT.NET.USER.ZS","LBR",2022,30.38010025,"17.8.1"
"IT.NET.USER.ZS","LBR",2023,31.22410011,"17.8.1"
"IT.NET.USER.ZS","LBR",2024,32.23360062,"17.8.1"
"IT.NET.USER.ZS","LBR",2025,,"17.8.1"
"IT.NET.USER.ZS","LBY",2010,14,"17.8.1"
"IT.NET.USER.ZS","LBY",2011,14,"17.8.1"
"IT.NET.USER.ZS","LBY",2012,15.19999981,"17.8.1"
"IT.NET.USER.ZS","LBY",2013,16.5,"17.8.1"
"IT.NET.USER.ZS","LBY",2014,17.76000023,"17.8.1"
"IT.NET.USER.ZS","LBY",2015,25,"17.8.1"
"IT.NET.USER.ZS","LBY",2016,35,"17.8.1"
"IT.NET.USER.ZS","LBY",2017,47.5,"17.8.1"
"IT.NET.USER.ZS","LBY",2018,47.5,"17.8.1"
"IT.NET.USER.ZS","LBY",2019,71.40409851,"17.8.1"
"IT.NET.USER.ZS","LBY",2020,74.35810089,"17.8.1"
"IT.NET.USER.ZS","LBY",2021,77.438797,"17.8.1"
"IT.NET.USER.ZS","LBY",2022,80.64720154,"17.8.1"
"IT.NET.USER.ZS","LBY",2023,82.10469818,"17.8.1"
"IT.NET.USER.ZS","LBY",2024,81.95449829,"17.8.1"
"IT.NET.USER.ZS","LBY",2025,,"17.8.1"
"IT.NET.USER.ZS","LCA",2010,32.5,"17.8.1"
"IT.NET.USER.ZS","LCA",2011,34,"17.8.1"
"IT.NET.USER.ZS","LCA",2012,45.865,"17.8.1"
"IT.NET.USER.ZS","LCA",2013,49.3871994,"17.8.1"
"IT.NET.USER.ZS","LCA",2014,53.17969894,"17.8.1"
"IT.NET.USER.ZS","LCA",2015,57.26330185,"17.8.1"
"IT.NET.USER.ZS","LCA",2016,58.22259903,"17.8.1"
"IT.NET.USER.ZS","LCA",2017,59.16009903,"17.8.1"
"IT.NET.USER.ZS","LCA",2018,60.11259842,"17.8.1"
"IT.NET.USER.ZS","LCA",2019,61.08050156,"17.8.1"
"IT.NET.USER.ZS","LCA",2020,62.06399918,"17.8.1"
"IT.NET.USER.ZS","LCA",2021,63.06330109,"17.8.1"
"IT.NET.USER.ZS","LCA",2022,66.95159912,"17.8.1"
"IT.NET.USER.ZS","LCA",2023,67.44390106,"17.8.1"
"IT.NET.USER.ZS","LCA",2024,68.20500183,"17.8.1"
"IT.NET.USER.ZS","LCA",2025,,"17.8.1"
"IT.NET.USER.ZS","LIE",2010,80,"17.8.1"
"IT.NET.USER.ZS","LIE",2011,85,"17.8.1"
"IT.NET.USER.ZS","LIE",2012,89.40769958,"17.8.1"
"IT.NET.USER.ZS","LIE",2013,93.80000305,"17.8.1"
"IT.NET.USER.ZS","LIE",2014,95.20999908,"17.8.1"
"IT.NET.USER.ZS","LIE",2015,96.6411972,"17.8.1"
"IT.NET.USER.ZS","LIE",2016,98.09390259,"17.8.1"
"IT.NET.USER.ZS","LIE",2017,99.54660034,"17.8.1"
"IT.NET.USER.ZS","LIE",2018,,"17.8.1"
"IT.NET.USER.ZS","LIE",2019,93.14610291,"17.8.1"
"IT.NET.USER.ZS","LIE",2020,94.34999847,"17.8.1"
"IT.NET.USER.ZS","LIE",2021,95.56939697,"17.8.1"
"IT.NET.USER.ZS","LIE",2022,97.88069916,"17.8.1"
"IT.NET.USER.ZS","LIE",2023,98.13230133,"17.8.1"
"IT.NET.USER.ZS","LIE",2024,98.2641983,"17.8.1"
"IT.NET.USER.ZS","LIE",2025,,"17.8.1"
"IT.NET.USER.ZS","LKA",2010,6.912399769,"17.8.1"
"IT.NET.USER.ZS","LKA",2011,7.956399918,"17.8.1"
"IT.NET.USER.ZS","LKA",2012,9.00039959,"17.8.1"
"IT.NET.USER.ZS","LKA",2013,10.04440022,"17.8.1"
"IT.NET.USER.ZS","LKA",2014,10.5000026214106,"17.8.1"
"IT.NET.USER.ZS","LKA",2015,15.26249981,"17.8.1"
"IT.NET.USER.ZS","LKA",2016,22.19,"17.8.1"
"IT.NET.USER.ZS","LKA",2017,25.07550049,"17.8.1"
"IT.NET.USER.ZS","LKA",2018,28.33620071,"17.8.1"
"IT.NET.USER.ZS","LKA",2019,32.02090073,"17.8.1"
"IT.NET.USER.ZS","LKA",2020,36.18473435,"17.8.1"
"IT.NET.USER.ZS","LKA",2021,44.45308724,"17.8.1"
"IT.NET.USER.ZS","LKA",2022,48.3,"17.8.1"
"IT.NET.USER.ZS","LKA",2023,51.2,"17.8.1"
"IT.NET.USER.ZS","LKA",2024,54.59,"17.8.1"
"IT.NET.USER.ZS","LKA",2025,,"17.8.1"
"IT.NET.USER.ZS","LSO",2010,3.859999895,"17.8.1"
"IT.NET.USER.ZS","LSO",2011,7,"17.8.1"
"IT.NET.USER.ZS","LSO",2012,10,"17.8.1"
"IT.NET.USER.ZS","LSO",2013,15,"17.8.1"
"IT.NET.USER.ZS","LSO",2014,22,"17.8.1"
"IT.NET.USER.ZS","LSO",2015,25,"17.8.1"
"IT.NET.USER.ZS","LSO",2016,32.4538569477365,"17.8.1"
"IT.NET.USER.ZS","LSO",2017,39,"17.8.1"
"IT.NET.USER.ZS","LSO",2018,40.79999924,"17.8.1"
"IT.NET.USER.ZS","LSO",2019,42.301733569273,"17.8.1"
"IT.NET.USER.ZS","LSO",2020,43.65750122,"17.8.1"
"IT.NET.USER.ZS","LSO",2021,45.05670166,"17.8.1"
"IT.NET.USER.ZS","LSO",2022,48.06959915,"17.8.1"
"IT.NET.USER.ZS","LSO",2023,48.98590088,"17.8.1"
"IT.NET.USER.ZS","LSO",2024,51.79660034,"17.8.1"
"IT.NET.USER.ZS","LSO",2025,,"17.8.1"
"IT.NET.USER.ZS","LTU",2010,62.12,"17.8.1"
"IT.NET.USER.ZS","LTU",2011,63.6399774002179,"17.8.1"
"IT.NET.USER.ZS","LTU",2012,67.2299893276414,"17.8.1"
"IT.NET.USER.ZS","LTU",2013,68.4529,"17.8.1"
"IT.NET.USER.ZS","LTU",2014,72.1335378644566,"17.8.1"
"IT.NET.USER.ZS","LTU",2015,71.3780590101754,"17.8.1"
"IT.NET.USER.ZS","LTU",2016,74.3766455618662,"17.8.1"
"IT.NET.USER.ZS","LTU",2017,77.6152565124514,"17.8.1"
"IT.NET.USER.ZS","LTU",2018,79.7225827680518,"17.8.1"
"IT.NET.USER.ZS","LTU",2019,81.5818683764046,"17.8.1"
"IT.NET.USER.ZS","LTU",2020,83.05554724,"17.8.1"
"IT.NET.USER.ZS","LTU",2021,86.93054425,"17.8.1"
"IT.NET.USER.ZS","LTU",2022,87.72420219,"17.8.1"
"IT.NET.USER.ZS","LTU",2023,88.50287484,"17.8.1"
"IT.NET.USER.ZS","LTU",2024,89.16116293,"17.8.1"
"IT.NET.USER.ZS","LTU",2025,,"17.8.1"
"IT.NET.USER.ZS","LUX",2010,90.62,"17.8.1"
"IT.NET.USER.ZS","LUX",2011,90.0298585646936,"17.8.1"
"IT.NET.USER.ZS","LUX",2012,91.9499237417387,"17.8.1"
"IT.NET.USER.ZS","LUX",2013,93.7765,"17.8.1"
"IT.NET.USER.ZS","LUX",2014,94.6702052774766,"17.8.1"
"IT.NET.USER.ZS","LUX",2015,96.3767141704759,"17.8.1"
"IT.NET.USER.ZS","LUX",2016,98.1366986657616,"17.8.1"
"IT.NET.USER.ZS","LUX",2017,97.3629603241751,"17.8.1"
"IT.NET.USER.ZS","LUX",2018,97.061298705829,"17.8.1"
"IT.NET.USER.ZS","LUX",2019,97.120635693272,"17.8.1"
"IT.NET.USER.ZS","LUX",2020,98.45962893,"17.8.1"
"IT.NET.USER.ZS","LUX",2021,98.66086333,"17.8.1"
"IT.NET.USER.ZS","LUX",2022,98.24203749,"17.8.1"
"IT.NET.USER.ZS","LUX",2023,99.34785707,"17.8.1"
"IT.NET.USER.ZS","LUX",2024,98.7606147,"17.8.1"
"IT.NET.USER.ZS","LUX",2025,99.12902211,"17.8.1"
"IT.NET.USER.ZS","LVA",2010,68.42,"17.8.1"
"IT.NET.USER.ZS","LVA",2011,69.7499545592245,"17.8.1"
"IT.NET.USER.ZS","LVA",2012,73.1199437663748,"17.8.1"
"IT.NET.USER.ZS","LVA",2013,75.2344,"17.8.1"
"IT.NET.USER.ZS","LVA",2014,75.8261041383556,"17.8.1"
"IT.NET.USER.ZS","LVA",2015,79.2005829239344,"17.8.1"
"IT.NET.USER.ZS","LVA",2016,79.8420977843089,"17.8.1"
"IT.NET.USER.ZS","LVA",2017,80.1140770037369,"17.8.1"
"IT.NET.USER.ZS","LVA",2018,83.5771748630956,"17.8.1"
"IT.NET.USER.ZS","LVA",2019,86.13545644343,"17.8.1"
"IT.NET.USER.ZS","LVA",2020,88.89796078,"17.8.1"
"IT.NET.USER.ZS","LVA",2021,91.17964988,"17.8.1"
"IT.NET.USER.ZS","LVA",2022,91.03009059,"17.8.1"
"IT.NET.USER.ZS","LVA",2023,92.18791291,"17.8.1"
"IT.NET.USER.ZS","LVA",2024,92.70757011,"17.8.1"
"IT.NET.USER.ZS","LVA",2025,,"17.8.1"
"IT.NET.USER.ZS","MAC",2010,55.198,"17.8.1"
"IT.NET.USER.ZS","MAC",2011,60.2036967182195,"17.8.1"
"IT.NET.USER.ZS","MAC",2012,61.31,"17.8.1"
"IT.NET.USER.ZS","MAC",2013,65.8,"17.8.1"
"IT.NET.USER.ZS","MAC",2014,69.7809492200465,"17.8.1"
"IT.NET.USER.ZS","MAC",2015,77.6001318608868,"17.8.1"
"IT.NET.USER.ZS","MAC",2016,81.6429854646415,"17.8.1"
"IT.NET.USER.ZS","MAC",2017,83.1740890688259,"17.8.1"
"IT.NET.USER.ZS","MAC",2018,83.7940896091516,"17.8.1"
"IT.NET.USER.ZS","MAC",2019,86.4679257062588,"17.8.1"
"IT.NET.USER.ZS","MAC",2020,87.46230316,"17.8.1"
"IT.NET.USER.ZS","MAC",2021,88.46810492,"17.8.1"
"IT.NET.USER.ZS","MAC",2022,89.48549652,"17.8.1"
"IT.NET.USER.ZS","MAC",2023,89.82640076,"17.8.1"
"IT.NET.USER.ZS","MAC",2024,89.82640076,"17.8.1"
"IT.NET.USER.ZS","MAC",2025,,"17.8.1"
"IT.NET.USER.ZS","MAF",2010,,"17.8.1"
"IT.NET.USER.ZS","MAF",2011,,"17.8.1"
"IT.NET.USER.ZS","MAF",2012,,"17.8.1"
"IT.NET.USER.ZS","MAF",2013,,"17.8.1"
"IT.NET.USER.ZS","MAF",2014,,"17.8.1"
"IT.NET.USER.ZS","MAF",2015,,"17.8.1"
"IT.NET.USER.ZS","MAF",2016,,"17.8.1"
"IT.NET.USER.ZS","MAF",2017,,"17.8.1"
"IT.NET.USER.ZS","MAF",2018,,"17.8.1"
"IT.NET.USER.ZS","MAF",2019,,"17.8.1"
"IT.NET.USER.ZS","MAF",2020,,"17.8.1"
"IT.NET.USER.ZS","MAF",2021,,"17.8.1"
"IT.NET.USER.ZS","MAF",2022,,"17.8.1"
"IT.NET.USER.ZS","MAF",2023,,"17.8.1"
"IT.NET.USER.ZS","MAF",2024,,"17.8.1"
"IT.NET.USER.ZS","MAF",2025,,"17.8.1"
"IT.NET.USER.ZS","MAR",2010,52,"17.8.1"
"IT.NET.USER.ZS","MAR",2011,46.107482597,"17.8.1"
"IT.NET.USER.ZS","MAR",2012,55.4160531914894,"17.8.1"
"IT.NET.USER.ZS","MAR",2013,56,"17.8.1"
"IT.NET.USER.ZS","MAR",2014,56.7746379160074,"17.8.1"
"IT.NET.USER.ZS","MAR",2015,57.0799993486116,"17.8.1"
"IT.NET.USER.ZS","MAR",2016,58.271236420398,"17.8.1"
"IT.NET.USER.ZS","MAR",2017,61.7622120123071,"17.8.1"
"IT.NET.USER.ZS","MAR",2018,64.8038651924043,"17.8.1"
"IT.NET.USER.ZS","MAR",2019,84.1203630467602,"17.8.1"
"IT.NET.USER.ZS","MAR",2020,84.12036305,"17.8.1"
"IT.NET.USER.ZS","MAR",2021,88.13031937,"17.8.1"
"IT.NET.USER.ZS","MAR",2022,89.9,"17.8.1"
"IT.NET.USER.ZS","MAR",2023,91,"17.8.1"
"IT.NET.USER.ZS","MAR",2024,91.2,"17.8.1"
"IT.NET.USER.ZS","MAR",2025,,"17.8.1"
"IT.NET.USER.ZS","MCO",2010,75,"17.8.1"
"IT.NET.USER.ZS","MCO",2011,80.30000305,"17.8.1"
"IT.NET.USER.ZS","MCO",2012,87,"17.8.1"
"IT.NET.USER.ZS","MCO",2013,90.69999695,"17.8.1"
"IT.NET.USER.ZS","MCO",2014,92.40000153,"17.8.1"
"IT.NET.USER.ZS","MCO",2015,93.36329651,"17.8.1"
"IT.NET.USER.ZS","MCO",2016,95.20819855,"17.8.1"
"IT.NET.USER.ZS","MCO",2017,97.0530014,"17.8.1"
"IT.NET.USER.ZS","MCO",2018,,"17.8.1"
"IT.NET.USER.ZS","MCO",2019,98,"17.8.1"
"IT.NET.USER.ZS","MCO",2020,98.57080078,"17.8.1"
"IT.NET.USER.ZS","MCO",2021,99.07759857,"17.8.1"
"IT.NET.USER.ZS","MCO",2022,98.75189972,"17.8.1"
"IT.NET.USER.ZS","MCO",2023,98.87049866,"17.8.1"
"IT.NET.USER.ZS","MCO",2024,99.04489899,"17.8.1"
"IT.NET.USER.ZS","MCO",2025,,"17.8.1"
"IT.NET.USER.ZS","MDA",2010,29.68000031,"17.8.1"
"IT.NET.USER.ZS","MDA",2011,32.06999969,"17.8.1"
"IT.NET.USER.ZS","MDA",2012,34.65000153,"17.8.1"
"IT.NET.USER.ZS","MDA",2013,37.43999863,"17.8.1"
"IT.NET.USER.ZS","MDA",2014,66.9999982002077,"17.8.1"
"IT.NET.USER.ZS","MDA",2015,69.0000044661932,"17.8.1"
"IT.NET.USER.ZS","MDA",2016,70.9999991066624,"17.8.1"
"IT.NET.USER.ZS","MDA",2017,71.76709747,"17.8.1"
"IT.NET.USER.ZS","MDA",2018,72.54239655,"17.8.1"
"IT.NET.USER.ZS","MDA",2019,73.32610321,"17.8.1"
"IT.NET.USER.ZS","MDA",2020,74.11830139,"17.8.1"
"IT.NET.USER.ZS","MDA",2021,74.91899872,"17.8.1"
"IT.NET.USER.ZS","MDA",2022,74.91899872,"17.8.1"
"IT.NET.USER.ZS","MDA",2023,76.50330353,"17.8.1"
"IT.NET.USER.ZS","MDA",2024,77.3687973,"17.8.1"
"IT.NET.USER.ZS","MDA",2025,,"17.8.1"
"IT.NET.USER.ZS","MDG",2010,1.700000048,"17.8.1"
"IT.NET.USER.ZS","MDG",2011,1.899999976,"17.8.1"
"IT.NET.USER.ZS","MDG",2012,2.299999952,"17.8.1"
"IT.NET.USER.ZS","MDG",2013,3,"17.8.1"
"IT.NET.USER.ZS","MDG",2014,3.700000048,"17.8.1"
"IT.NET.USER.ZS","MDG",2015,4.173999786,"17.8.1"
"IT.NET.USER.ZS","MDG",2016,4.713699818,"17.8.1"
"IT.NET.USER.ZS","MDG",2017,6.406000137,"17.8.1"
"IT.NET.USER.ZS","MDG",2018,7.747799873,"17.8.1"
"IT.NET.USER.ZS","MDG",2019,9.379400253,"17.8.1"
"IT.NET.USER.ZS","MDG",2020,11.35470009,"17.8.1"
"IT.NET.USER.ZS","MDG",2021,13.74590015,"17.8.1"
"IT.NET.USER.ZS","MDG",2022,17.81170082,"17.8.1"
"IT.NET.USER.ZS","MDG",2023,18.24080086,"17.8.1"
"IT.NET.USER.ZS","MDG",2024,18.67790031,"17.8.1"
"IT.NET.USER.ZS","MDG",2025,,"17.8.1"
"IT.NET.USER.ZS","MDV",2010,26.53,"17.8.1"
"IT.NET.USER.ZS","MDV",2011,34,"17.8.1"
"IT.NET.USER.ZS","MDV",2012,38.93009949,"17.8.1"
"IT.NET.USER.ZS","MDV",2013,44.09999847,"17.8.1"
"IT.NET.USER.ZS","MDV",2014,49.27999878,"17.8.1"
"IT.NET.USER.ZS","MDV",2015,54.4620018,"17.8.1"
"IT.NET.USER.ZS","MDV",2016,59.47750092,"17.8.1"
"IT.NET.USER.ZS","MDV",2017,64.95500183,"17.8.1"
"IT.NET.USER.ZS","MDV",2018,70.93689728,"17.8.1"
"IT.NET.USER.ZS","MDV",2019,77.46970367,"17.8.1"
"IT.NET.USER.ZS","MDV",2020,79.09780121,"17.8.1"
"IT.NET.USER.ZS","MDV",2021,81.95760345,"17.8.1"
"IT.NET.USER.ZS","MDV",2022,83.91189054,"17.8.1"
"IT.NET.USER.ZS","MDV",2023,84.55290222,"17.8.1"
"IT.NET.USER.ZS","MDV",2024,85.23999786,"17.8.1"
"IT.NET.USER.ZS","MDV",2025,,"17.8.1"
"IT.NET.USER.ZS","MEX",2010,31.05,"17.8.1"
"IT.NET.USER.ZS","MEX",2011,37.1762954125184,"17.8.1"
"IT.NET.USER.ZS","MEX",2012,39.75,"17.8.1"
"IT.NET.USER.ZS","MEX",2013,43.46,"17.8.1"
"IT.NET.USER.ZS","MEX",2014,44.3856962723411,"17.8.1"
"IT.NET.USER.ZS","MEX",2015,57.4310429923633,"17.8.1"
"IT.NET.USER.ZS","MEX",2016,59.5404459967255,"17.8.1"
"IT.NET.USER.ZS","MEX",2017,53.0317886110982,"17.8.1"
"IT.NET.USER.ZS","MEX",2018,56.6595667981289,"17.8.1"
"IT.NET.USER.ZS","MEX",2019,69.6321092705209,"17.8.1"
"IT.NET.USER.ZS","MEX",2020,71.49017499,"17.8.1"
"IT.NET.USER.ZS","MEX",2021,75.62650476,"17.8.1"
"IT.NET.USER.ZS","MEX",2022,78.63217894,"17.8.1"
"IT.NET.USER.ZS","MEX",2023,81.18318755,"17.8.1"
"IT.NET.USER.ZS","MEX",2024,83.12233799,"17.8.1"
"IT.NET.USER.ZS","MEX",2025,,"17.8.1"
"IT.NET.USER.ZS","MHL",2010,7,"17.8.1"
"IT.NET.USER.ZS","MHL",2011,10,"17.8.1"
"IT.NET.USER.ZS","MHL",2012,12.5,"17.8.1"
"IT.NET.USER.ZS","MHL",2013,14,"17.8.1"
"IT.NET.USER.ZS","MHL",2014,16.79999924,"17.8.1"
"IT.NET.USER.ZS","MHL",2015,19.28240013,"17.8.1"
"IT.NET.USER.ZS","MHL",2016,29.78779984,"17.8.1"
"IT.NET.USER.ZS","MHL",2017,38.70119858,"17.8.1"
"IT.NET.USER.ZS","MHL",2018,43.88249969,"17.8.1"
"IT.NET.USER.ZS","MHL",2019,49.75749969,"17.8.1"
"IT.NET.USER.ZS","MHL",2020,56.41910172,"17.8.1"
"IT.NET.USER.ZS","MHL",2021,63.97259903,"17.8.1"
"IT.NET.USER.ZS","MHL",2022,64.26719666,"17.8.1"
"IT.NET.USER.ZS","MHL",2023,64.07589722,"17.8.1"
"IT.NET.USER.ZS","MHL",2024,65.915802,"17.8.1"
"IT.NET.USER.ZS","MHL",2025,,"17.8.1"
"IT.NET.USER.ZS","MKD",2010,51.9,"17.8.1"
"IT.NET.USER.ZS","MKD",2011,56.7,"17.8.1"
"IT.NET.USER.ZS","MKD",2012,57.449947312961,"17.8.1"
"IT.NET.USER.ZS","MKD",2013,65.24,"17.8.1"
"IT.NET.USER.ZS","MKD",2014,68.0584815397496,"17.8.1"
"IT.NET.USER.ZS","MKD",2015,70.3802030766689,"17.8.1"
"IT.NET.USER.ZS","MKD",2016,72.1568144676058,"17.8.1"
"IT.NET.USER.ZS","MKD",2017,74.5168241807954,"17.8.1"
"IT.NET.USER.ZS","MKD",2018,79.1677551850871,"17.8.1"
"IT.NET.USER.ZS","MKD",2019,81.4128827618364,"17.8.1"
"IT.NET.USER.ZS","MKD",2020,81.40553811,"17.8.1"
"IT.NET.USER.ZS","MKD",2021,81.873703,"17.8.1"
"IT.NET.USER.ZS","MKD",2022,83.85030365,"17.8.1"
"IT.NET.USER.ZS","MKD",2023,88.5,"17.8.1"
"IT.NET.USER.ZS","MKD",2024,93.6,"17.8.1"
"IT.NET.USER.ZS","MKD",2025,93.1,"17.8.1"
"IT.NET.USER.ZS","MLI",2010,2,"17.8.1"
"IT.NET.USER.ZS","MLI",2011,2.2,"17.8.1"
"IT.NET.USER.ZS","MLI",2012,2.799999952,"17.8.1"
"IT.NET.USER.ZS","MLI",2013,3.5,"17.8.1"
"IT.NET.USER.ZS","MLI",2014,7,"17.8.1"
"IT.NET.USER.ZS","MLI",2015,10.32999992,"17.8.1"
"IT.NET.USER.ZS","MLI",2016,14,"17.8.1"
"IT.NET.USER.ZS","MLI",2017,18.89999962,"17.8.1"
"IT.NET.USER.ZS","MLI",2018,21.39999962,"17.8.1"
"IT.NET.USER.ZS","MLI",2019,24.96030045,"17.8.1"
"IT.NET.USER.ZS","MLI",2020,29.11300087,"17.8.1"
"IT.NET.USER.ZS","MLI",2021,33.95650101,"17.8.1"
"IT.NET.USER.ZS","MLI",2022,35.19919968,"17.8.1"
"IT.NET.USER.ZS","MLI",2023,36.03879929,"17.8.1"
"IT.NET.USER.ZS","MLI",2024,36.80149841,"17.8.1"
"IT.NET.USER.ZS","MLI",2025,,"17.8.1"
"IT.NET.USER.ZS","MLT",2010,63,"17.8.1"
"IT.NET.USER.ZS","MLT",2011,68.0198237885462,"17.8.1"
"IT.NET.USER.ZS","MLT",2012,68.1998742928975,"17.8.1"
"IT.NET.USER.ZS","MLT",2013,68.9138,"17.8.1"
"IT.NET.USER.ZS","MLT",2014,73.1141157845193,"17.8.1"
"IT.NET.USER.ZS","MLT",2015,75.9600189752747,"17.8.1"
"IT.NET.USER.ZS","MLT",2016,78.0751488032182,"17.8.1"
"IT.NET.USER.ZS","MLT",2017,81.0119110762945,"17.8.1"
"IT.NET.USER.ZS","MLT",2018,81.6580442928014,"17.8.1"
"IT.NET.USER.ZS","MLT",2019,85.7785963798031,"17.8.1"
"IT.NET.USER.ZS","MLT",2020,86.85876183,"17.8.1"
"IT.NET.USER.ZS","MLT",2021,87.46977742,"17.8.1"
"IT.NET.USER.ZS","MLT",2022,91.54062209,"17.8.1"
"IT.NET.USER.ZS","MLT",2023,92.07266941,"17.8.1"
"IT.NET.USER.ZS","MLT",2024,93.86029816,"17.8.1"
"IT.NET.USER.ZS","MLT",2025,,"17.8.1"
"IT.NET.USER.ZS","MMR",2010,0.25,"17.8.1"
"IT.NET.USER.ZS","MMR",2011,0.98,"17.8.1"
"IT.NET.USER.ZS","MMR",2012,1.399999976,"17.8.1"
"IT.NET.USER.ZS","MMR",2013,1.799999952,"17.8.1"
"IT.NET.USER.ZS","MMR",2014,7.400000095,"17.8.1"
"IT.NET.USER.ZS","MMR",2015,10.89999962,"17.8.1"
"IT.NET.USER.ZS","MMR",2016,16,"17.8.1"
"IT.NET.USER.ZS","MMR",2017,23.621081950267,"17.8.1"
"IT.NET.USER.ZS","MMR",2018,29.37899971,"17.8.1"
"IT.NET.USER.ZS","MMR",2019,36.54050064,"17.8.1"
"IT.NET.USER.ZS","MMR",2020,45.4477005,"17.8.1"
"IT.NET.USER.ZS","MMR",2021,,"17.8.1"
"IT.NET.USER.ZS","MMR",2022,,"17.8.1"
"IT.NET.USER.ZS","MMR",2023,,"17.8.1"
"IT.NET.USER.ZS","MMR",2024,,"17.8.1"
"IT.NET.USER.ZS","MMR",2025,,"17.8.1"
"IT.NET.USER.ZS","MNE",2010,37.5,"17.8.1"
"IT.NET.USER.ZS","MNE",2011,35.6115412460109,"17.8.1"
"IT.NET.USER.ZS","MNE",2012,56.8387825490631,"17.8.1"
"IT.NET.USER.ZS","MNE",2013,60.31,"17.8.1"
"IT.NET.USER.ZS","MNE",2014,63.8868840056697,"17.8.1"
"IT.NET.USER.ZS","MNE",2015,68.1197860085679,"17.8.1"
"IT.NET.USER.ZS","MNE",2016,69.8816468416779,"17.8.1"
"IT.NET.USER.ZS","MNE",2017,71.2723325399382,"17.8.1"
"IT.NET.USER.ZS","MNE",2018,71.5171004874886,"17.8.1"
"IT.NET.USER.ZS","MNE",2019,73.4766657478691,"17.8.1"
"IT.NET.USER.ZS","MNE",2020,77.60879306,"17.8.1"
"IT.NET.USER.ZS","MNE",2021,82.21969752,"17.8.1"
"IT.NET.USER.ZS","MNE",2022,88.22192026,"17.8.1"
"IT.NET.USER.ZS","MNE",2023,88.5515976,"17.8.1"
"IT.NET.USER.ZS","MNE",2024,88.88258428,"17.8.1"
"IT.NET.USER.ZS","MNE",2025,,"17.8.1"
"IT.NET.USER.ZS","MNG",2010,10.2,"17.8.1"
"IT.NET.USER.ZS","MNG",2011,12.4999911084745,"17.8.1"
"IT.NET.USER.ZS","MNG",2012,16.4,"17.8.1"
"IT.NET.USER.ZS","MNG",2013,17.699984237,"17.8.1"
"IT.NET.USER.ZS","MNG",2014,19.9424474349209,"17.8.1"
"IT.NET.USER.ZS","MNG",2015,22.5000041337688,"17.8.1"
