STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,VNM,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_Q1T2,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.6159504190505,A,Triennial,Viet Nam,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Poorest 40%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,ZAF,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_Q1T2,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,92.5404647254873,A,Triennial,South Africa,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Poorest 40%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,ZMB,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_Q1T2,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,86.0982897337081,A,Triennial,Zambia,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Poorest 40%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,ZWE,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_Q1T2,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,91.6095800854309,A,Triennial,Zimbabwe,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Poorest 40%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,ALB,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,96.2424135318991,A,Triennial,Albania,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,ARG,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,100.0,A,Triennial,Argentina,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,AUT,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,54.354410546115,A,Triennial,Austria,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,AZE,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,100.0,A,Triennial,Azerbaijan,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,BEL,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.0117062054655,A,Triennial,Belgium,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,BEN,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,74.7015247137691,A,Triennial,Benin,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,BFA,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,92.3725762243534,A,Triennial,Burkina Faso,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,BGD,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,88.4161035170367,A,Triennial,Bangladesh,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,BHR,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,99.1239545971812,A,Triennial,Bahrain,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,BIH,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,92.1311559221532,A,Triennial,Bosnia and Herzegovina,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,BOL,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,99.4917625558052,A,Triennial,Bolivia,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,BRA,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,99.1807853252713,A,Triennial,Brazil,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,BWA,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,94.5893303407194,A,Triennial,Botswana,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,CAN,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,96.2201328667607,A,Triennial,Canada,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,CHE,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,93.4105559325429,A,Triennial,Switzerland,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,CHL,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.3418820404897,A,Triennial,Chile,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,CHN,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.6705284649242,A,Triennial,China,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,CIV,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,82.6380008394938,A,Triennial,Cote d'Ivoire,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,CMR,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,82.3622097587941,A,Triennial,Cameroon,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,COD,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,84.7514128334214,A,Triennial,"Congo, Dem. Rep.",ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,COG,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,58.6665560303111,A,Triennial,"Congo, Rep.",ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,COL,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.5843881582023,A,Triennial,Colombia,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,COM,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,75.8557111582527,A,Triennial,Comoros,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,CRI,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.8088805007562,A,Triennial,Costa Rica,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,CYP,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,87.960927242043,A,Triennial,Cyprus,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,CZE,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,96.1353179570587,A,Triennial,Czechia,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,DEU,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.8984647948242,A,Triennial,Germany,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,DNK,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,99.9216731337608,A,Triennial,Denmark,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,DOM,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,93.7142165382494,A,Triennial,Dominican Republic,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,DZA,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,100.0,A,Triennial,Algeria,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,ECU,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.5415842368837,A,Triennial,Ecuador,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,EGY,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.6255020921112,A,Triennial,"Egypt, Arab Rep.",ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,ESP,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,97.9883131532287,A,Triennial,Spain,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,ETH,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,94.0845956792068,A,Triennial,Ethiopia,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,FIN,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,99.6917786306722,A,Triennial,Finland,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,FRA,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,94.2082601603533,A,Triennial,France,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,GAB,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,79.4243246659131,A,Triennial,Gabon,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,GBR,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,92.8396101351275,A,Triennial,United Kingdom,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,GEO,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,90.7158024321135,A,Triennial,Georgia,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,GHA,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,90.1104933981119,A,Triennial,Ghana,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,GIN,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,52.213025284287,A,Triennial,Guinea,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,GMB,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,79.2587381687245,A,Triennial,"Gambia, The",ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,GRC,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,96.5924603794823,A,Triennial,Greece,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,GTM,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,95.8720485625417,A,Triennial,Guatemala,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,HKG,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,99.8375884950451,A,Triennial,"Hong Kong SAR, China",ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,HND,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,96.8844896009692,A,Triennial,Honduras,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,HUN,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.9937111181137,A,Triennial,Hungary,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,IDN,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,97.3162495835672,A,Triennial,Indonesia,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,IND,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,99.149025737568,A,Triennial,India,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,IRL,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,85.7308054101918,A,Triennial,Ireland,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,IRN,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2024,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,92.148495264475,A,Triennial,"Iran, Islamic Rep.",ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
